구분,교육지원청,학원및교습소명,주소,설립자-성명,전화번호,교습과정,교습과목(반),정원,교습기간,총교습시간(분),교습비,모의고사비,재료비,급식비,기숙사비,차량비,피복비,기타경비합계,총교습비,강사수
교습소,동부,무지개피아노교습소,"대전광역시 동구 계족로483번길 47 , 2층 일부 (용전동)",배선희,,음악,피아노(일반),4,1개월 0일,1260,100000,0,0,0,0,0,0,0,100000,
교습소,동부,무지개피아노교습소,"대전광역시 동구 계족로483번길 47 , 2층 일부 (용전동)",배선희,,음악,피아노(고급),4,1개월 0일,1260,120000,0,0,0,0,0,0,0,120000,
교습소,동부,아트벨(ARTBelle)미술교습소,"대전광역시 동구 산내로 1302 , 1층일부(101호) (낭월동)",이가은,,음악,기초,7,1개월 0일,672,100000,0,0,0,0,0,0,0,100000,
교습소,동부,아트벨(ARTBelle)미술교습소,"대전광역시 동구 산내로 1302 , 1층일부(101호) (낭월동)",이가은,,음악,초급,7,1개월 0일,882,120000,0,0,0,0,0,0,0,120000,
교습소,동부,아트벨(ARTBelle)미술교습소,"대전광역시 동구 산내로 1302 , 1층일부(101호) (낭월동)",이가은,,음악,중급,7,1개월 0일,1008,150000,0,0,0,0,0,0,0,150000,
교습소,동부,아트벨(ARTBelle)미술교습소,"대전광역시 동구 산내로 1302 , 1층일부(101호) (낭월동)",이가은,,음악,E.ART 1,7,1개월 0일,1260,170000,0,0,0,0,0,0,0,170000,
교습소,동부,아트벨(ARTBelle)미술교습소,"대전광역시 동구 산내로 1302 , 1층일부(101호) (낭월동)",이가은,,음악,E.ART 2,7,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,청명수학교습소,"대전광역시 대덕구 동춘당로126번길 2 , 702호(일부) (송촌동)",박지란,,보습,초등부,4,1개월 0일,1134,140000,0,0,0,0,0,0,0,140000,
교습소,동부,청명수학교습소,"대전광역시 대덕구 동춘당로126번길 2 , 702호(일부) (송촌동)",박지란,,보습,중등부,4,1개월 0일,1512,180000,0,0,0,0,0,0,0,180000,
교습소,동부,청명수학교습소,"대전광역시 대덕구 동춘당로126번길 2 , 702호(일부) (송촌동)",박지란,,보습,고등부,4,1개월 0일,1260,250000,0,0,0,0,0,0,0,250000,
교습소,동부,그린콩영어교습소,"대전광역시 대덕구 동춘당로 151 , 상가101호 (법동)",고하윤,,보습,초등영어초급1,5,1개월 0일,492,80000,0,0,0,0,0,0,0,80000,
교습소,동부,그린콩영어교습소,"대전광역시 대덕구 동춘당로 151 , 상가101호 (법동)",고하윤,,보습,초등영어초급2,5,1개월 0일,608,100000,0,0,0,0,0,,0,100000,
교습소,동부,그린콩영어교습소,"대전광역시 대덕구 동춘당로 151 , 상가101호 (법동)",고하윤,,보습,초등영어중급,5,1개월 0일,732,120000,0,0,0,0,0,,0,120000,
교습소,동부,그린콩영어교습소,"대전광역시 대덕구 동춘당로 151 , 상가101호 (법동)",고하윤,,보습,초등영어고급,5,1개월 0일,912,150000,0,0,0,0,0,,0,150000,
교습소,동부,그린콩영어교습소,"대전광역시 대덕구 동춘당로 151 , 상가101호 (법동)",고하윤,,보습,중등영어,5,1개월 0일,1032,200000,0,0,0,0,0,,0,200000,
교습소,동부,은빛아트스토리미술교습소,"대전광역시 대덕구 대덕대로 1555 , 314호 (석봉동)",이선주,,미술,초등 주5회A,9,1개월 0일,1260,160000,0,0,0,0,0,,0,160000,
교습소,동부,은빛아트스토리미술교습소,"대전광역시 대덕구 대덕대로 1555 , 314호 (석봉동)",이선주,,미술,초등 주4회,9,1개월 0일,1008,130000,0,0,0,0,0,,0,130000,
교습소,동부,은빛아트스토리미술교습소,"대전광역시 대덕구 대덕대로 1555 , 314호 (석봉동)",이선주,,미술,초등 주3회,9,1개월 0일,819,120000,0,0,0,0,0,,0,120000,
교습소,동부,은빛아트스토리미술교습소,"대전광역시 대덕구 대덕대로 1555 , 314호 (석봉동)",이선주,,미술,초등 주2회,9,1개월 0일,756,110000,0,0,0,0,0,,0,110000,
교습소,동부,은빛아트스토리미술교습소,"대전광역시 대덕구 대덕대로 1555 , 314호 (석봉동)",이선주,,미술,중등부,9,1개월 0일,1260,189000,0,0,0,0,0,,0,189000,
교습소,동부,은빛아트스토리미술교습소,"대전광역시 대덕구 대덕대로 1555 , 314호 (석봉동)",이선주,,미술,초등주5회B,9,1개월 0일,1890,200000,0,0,0,0,0,,0,200000,
교습소,동부,은빛아트스토리미술교습소,"대전광역시 대덕구 대덕대로 1555 , 314호 (석봉동)",이선주,,미술,유아주5회,9,1개월 0일,1050,150000,0,0,0,0,0,,0,150000,
교습소,동부,은빛아트스토리미술교습소,"대전광역시 대덕구 대덕대로 1555 , 314호 (석봉동)",이선주,,미술,유아주3회,9,1개월 0일,819,120000,0,0,0,0,0,,0,120000,
교습소,동부,행복스마트수학교습소,"대전광역시 대덕구 덕암로195번길 2 , 1층일부 (덕암동)",조미진,,보습,초등학생,2,1개월 0일,756,124000,0,0,0,0,0,,0,124000,
교습소,동부,행복스마트수학교습소,"대전광역시 대덕구 덕암로195번길 2 , 1층일부 (덕암동)",조미진,,보습,중학생,2,1개월 0일,756,146000,0,0,0,0,0,,0,146000,
교습소,동부,한마음논술교습소,"대전광역시 대덕구 신탄진로218번길 62 , 상가1동 304호 (와동)",권영순,,보습,초등논술,8,1개월 0일,1890,115000,0,0,0,0,0,,0,115000,
교습소,동부,한마음논술교습소,"대전광역시 대덕구 신탄진로218번길 62 , 상가1동 304호 (와동)",권영순,,보습,중등논술,8,1개월 0일,1890,130000,0,0,0,0,0,,0,130000,
교습소,동부,한마음논술교습소,"대전광역시 대덕구 신탄진로218번길 62 , 상가1동 304호 (와동)",권영순,,보습,초등논술,0,1개월 0일,1050,120000,0,0,0,0,0,,0,120000,
교습소,동부,잉글리시아이문화영어교습소,"대전광역시 중구 서문로 74-7 , 101호 (문화동)",최진,042-582-9794,보습,초등a,9,1개월 0일,1260,170000,0,0,0,0,0,,0,170000,
교습소,동부,잉글리시아이문화영어교습소,"대전광역시 중구 서문로 74-7 , 101호 (문화동)",최진,042-582-9794,보습,중등a,9,1개월 0일,1512,250000,0,0,0,0,0,,0,250000,
교습소,동부,잉글리시아이문화영어교습소,"대전광역시 중구 서문로 74-7 , 101호 (문화동)",최진,042-582-9794,보습,중등b,9,1개월 0일,1134,200000,0,0,0,0,0,,0,200000,
교습소,동부,잉글리시아이문화영어교습소,"대전광역시 중구 서문로 74-7 , 101호 (문화동)",최진,042-582-9794,보습,중등c,9,1개월 0일,1092,200000,0,0,0,0,0,,0,200000,
교습소,동부,잉글리시아이문화영어교습소,"대전광역시 중구 서문로 74-7 , 101호 (문화동)",최진,042-582-9794,보습,고등부,9,1개월 0일,1512,300000,0,0,0,0,0,,0,300000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,"장구,가야금",5,1개월 0일,1260,120000,0,0,0,0,0,,0,120000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,바이올린,5,1개월 0일,1260,130000,0,0,0,0,0,,0,130000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,우쿨렐레,5,1개월 0일,840,80000,0,0,0,0,0,,0,80000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,클라리넷,5,1개월 0일,1260,150000,0,0,0,0,0,,0,150000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,플룻,5,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,바이엘,5,1개월 0일,1260,110000,0,0,0,0,0,0,0,110000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,체르니100,5,1개월 0일,1260,115000,0,0,0,0,0,0,0,115000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,체르니30,5,1개월 0일,1260,120000,0,0,0,0,0,0,0,120000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,체르니40,5,1개월 0일,1260,125000,0,0,0,0,0,0,0,125000,
교습소,동부,드림음악교습소,"대전광역시 동구 옥천로180번길 4 , 3층 (판암동)",권한나,,음악,입시반,5,1개월 0일,1680,300000,0,0,0,0,0,0,0,300000,
교습소,동부,엠제이스터디영어교습소,"대전광역시 대덕구 대청로64번길 40 , 1층일부 (신탄진동)",이미정,,보습,초등A,6,1개월 0일,840,120000,0,0,0,0,0,0,0,120000,
교습소,동부,엠제이스터디영어교습소,"대전광역시 대덕구 대청로64번길 40 , 1층일부 (신탄진동)",이미정,,보습,중등,6,1개월 0일,1134,170000,0,0,0,0,0,0,0,170000,
교습소,동부,엠제이스터디영어교습소,"대전광역시 대덕구 대청로64번길 40 , 1층일부 (신탄진동)",이미정,,보습,초등B,6,1개월 0일,1008,100000,0,0,0,0,0,0,0,100000,
교습소,동부,수학의달인가양2동수학교습소,"대전광역시 동구 비래서로42번길 55 , 1층일부 (가양동)",조미라,,보습,초등수학,8,1개월 0일,1260,130000,0,0,0,0,0,0,0,130000,
교습소,동부,수학의달인가양2동수학교습소,"대전광역시 동구 비래서로42번길 55 , 1층일부 (가양동)",조미라,,보습,중등수학,8,1개월 0일,1260,180000,0,0,0,0,0,0,0,180000,
교습소,동부,꼬마화가미술교습소,"대전광역시 대덕구 대청로 61 , 1층일부 (신탄진동)",이미영,042-320-3477,미술,주5회반,8,1개월 0일,1050,140000,0,0,0,0,0,0,0,140000,
교습소,동부,꼬마화가미술교습소,"대전광역시 대덕구 대청로 61 , 1층일부 (신탄진동)",이미영,042-320-3477,미술,주4회반,8,1개월 0일,1008,130000,0,0,0,0,0,0,0,130000,
교습소,동부,꼬마화가미술교습소,"대전광역시 대덕구 대청로 61 , 1층일부 (신탄진동)",이미영,042-320-3477,미술,주3회반,8,1개월 0일,882,120000,0,0,0,0,0,0,0,120000,
교습소,동부,꼬마화가미술교습소,"대전광역시 대덕구 대청로 61 , 1층일부 (신탄진동)",이미영,042-320-3477,미술,주2회반,8,1개월 0일,756,110000,0,0,0,0,0,0,0,110000,
교습소,동부,꼬마화가미술교습소,"대전광역시 대덕구 대청로 61 , 1층일부 (신탄진동)",이미영,042-320-3477,미술,주1회반,8,1개월 0일,672,100000,0,0,0,0,0,0,0,100000,
교습소,동부,김구영어교습소,"대전광역시 중구 수침로111번길 11 , 3층 (태평동)",임학규,,보습,초등기본,9,1개월 0일,1260,160000,0,0,0,0,0,0,0,160000,
교습소,동부,김구영어교습소,"대전광역시 중구 수침로111번길 11 , 3층 (태평동)",임학규,,보습,초등실력,9,1개월 0일,1260,190000,0,0,0,0,0,0,0,190000,
교습소,동부,김구영어교습소,"대전광역시 중구 수침로111번길 11 , 3층 (태평동)",임학규,,보습,중등기본,9,1개월 0일,1260,190000,0,0,0,0,0,0,0,190000,
교습소,동부,김구영어교습소,"대전광역시 중구 수침로111번길 11 , 3층 (태평동)",임학규,,보습,중등실력,9,1개월 0일,1260,240000,0,0,0,0,0,0,0,240000,
교습소,동부,김구영어교습소,"대전광역시 중구 수침로111번길 11 , 3층 (태평동)",임학규,,보습,고등,9,1개월 0일,1008,190000,0,0,0,0,0,0,0,190000,
교습소,동부,해법가양교실중국어교습소,"대전광역시 동구 충정로 102 , 1층 (가양동)",이세정,,실용외국어(유아/초·중·고),입문,5,1개월 0일,756,110000,0,0,0,0,0,0,0,110000,
교습소,동부,해법가양교실중국어교습소,"대전광역시 동구 충정로 102 , 1층 (가양동)",이세정,,실용외국어(유아/초·중·고),초급,5,1개월 0일,756,110000,0,0,0,0,0,0,0,110000,
교습소,동부,해법가양교실중국어교습소,"대전광역시 동구 충정로 102 , 1층 (가양동)",이세정,,실용외국어(유아/초·중·고),중급,5,1개월 0일,756,110000,0,0,0,0,0,0,0,110000,
교습소,동부,해법가양교실중국어교습소,"대전광역시 동구 충정로 102 , 1층 (가양동)",이세정,,실용외국어(유아/초·중·고),고급,5,1개월 0일,756,110000,0,0,0,0,0,0,0,110000,
교습소,동부,안옥숙골든벨영어교습소,"대전광역시 대덕구 동춘당로 83 , 송촌근린상가 301호 (송촌동)",안옥숙,042-242-2229,보습,고등반,2,1개월 0일,2400,470000,0,0,0,0,0,0,0,470000,
교습소,동부,막샘영어교습소,"대전광역시 동구 우암로 186 , 202호 (성남동, 석촌마을)",김동희,,보습,초,5,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,막샘영어교습소,"대전광역시 동구 우암로 186 , 202호 (성남동, 석촌마을)",김동희,,보습,중,5,1개월 0일,1134,200000,0,0,0,0,0,0,0,200000,
교습소,동부,막샘영어교습소,"대전광역시 동구 우암로 186 , 202호 (성남동, 석촌마을)",김동희,,보습,고,5,1개월 0일,1260,250000,0,0,0,0,0,0,0,250000,
교습소,동부,본이데바이올린교습소,"대전광역시 동구 옥천로176번길 15-4 , 7층일부 (판암동)",민아랑,,음악,바이올린A,4,1개월 0일,504,70000,0,0,0,0,0,0,0,70000,
교습소,동부,본이데바이올린교습소,"대전광역시 동구 옥천로176번길 15-4 , 7층일부 (판암동)",민아랑,,음악,바이올린B(입시),4,1개월 0일,252,50000,0,0,0,0,0,0,0,50000,
교습소,동부,열림수학교습소,"대전광역시 대덕구 동춘당로 151 , 그린타운아파트 주상가동 204호 (법동, 그린타운아파트)",김동주,,보습,중등반,3,1개월 0일,1134,200000,0,0,0,0,0,0,0,200000,
교습소,동부,열림수학교습소,"대전광역시 대덕구 동춘당로 151 , 그린타운아파트 주상가동 204호 (법동, 그린타운아파트)",김동주,,보습,고등반,3,1개월 0일,1134,200000,0,0,0,0,0,0,0,200000,
교습소,동부,열림수학교습소,"대전광역시 대덕구 동춘당로 151 , 그린타운아파트 주상가동 204호 (법동, 그린타운아파트)",김동주,,보습,중등주4회,3,1개월 0일,1512,250000,0,0,0,0,0,0,0,250000,
교습소,동부,열림수학교습소,"대전광역시 대덕구 동춘당로 151 , 그린타운아파트 주상가동 204호 (법동, 그린타운아파트)",김동주,,보습,고등주4회,3,0개월 0일,1512,250000,0,0,0,0,0,0,0,250000,
교습소,동부,영재숲빠른영어교습소,"대전광역시 대덕구 비래동로 42 , 2층 (비래동)",유영선,,보습,초등영어,4,1개월 0일,1260,140000,0,0,0,0,0,0,0,140000,
교습소,동부,영재숲빠른영어교습소,"대전광역시 대덕구 비래동로 42 , 2층 (비래동)",유영선,,보습,"중1,2영어",4,1개월 0일,840,150000,0,0,0,0,0,0,0,150000,
교습소,동부,영재숲빠른영어교습소,"대전광역시 대덕구 비래동로 42 , 2층 (비래동)",유영선,,보습,중3영어,4,1개월 0일,840,160000,0,0,0,0,0,0,0,160000,
교습소,동부,영재숲빠른영어교습소,"대전광역시 대덕구 비래동로 42 , 2층 (비래동)",유영선,,보습,고등영어,4,1개월 0일,924,180000,0,0,0,0,0,0,0,180000,
교습소,동부,영재숲해법수학교습소,"대전광역시 대덕구 비래동로31번길 42 , 2층 일부 (비래동)",유영미,,보습,초등수학,3,1개월 0일,1050,110000,0,0,0,0,0,0,0,110000,
교습소,동부,영재숲해법수학교습소,"대전광역시 대덕구 비래동로31번길 42 , 2층 일부 (비래동)",유영미,,보습,"중1,2수학",3,1개월 0일,840,130000,0,0,0,0,0,0,0,130000,
교습소,동부,영재숲해법수학교습소,"대전광역시 대덕구 비래동로31번길 42 , 2층 일부 (비래동)",유영미,,보습,중3수학,3,1개월 0일,840,140000,0,0,0,0,0,0,0,140000,
교습소,동부,영재숲해법수학교습소,"대전광역시 대덕구 비래동로31번길 42 , 2층 일부 (비래동)",유영미,,보습,고등수학,3,1개월 0일,924,180000,0,0,0,0,0,0,0,180000,
교습소,동부,홍익아뜰리에미술교습소,"대전광역시 대덕구 동춘당로126번길 2 , 402호 일부(403호) (송촌동)",정영숙,,미술,초등일반1,7,1개월 0일,378,40000,0,0,0,0,0,0,0,40000,
교습소,동부,홍익아뜰리에미술교습소,"대전광역시 대덕구 동춘당로126번길 2 , 402호 일부(403호) (송촌동)",정영숙,,미술,초등일반2,7,1개월 0일,756,80000,0,0,0,0,0,0,0,80000,
교습소,동부,홍익아뜰리에미술교습소,"대전광역시 대덕구 동춘당로126번길 2 , 402호 일부(403호) (송촌동)",정영숙,,미술,초등일반3,7,1개월 0일,1134,120000,0,0,0,0,0,0,0,120000,
교습소,동부,홍익아뜰리에미술교습소,"대전광역시 대덕구 동춘당로126번길 2 , 402호 일부(403호) (송촌동)",정영숙,,미술,중등입시1,7,1개월 0일,1512,250000,0,0,0,0,0,0,0,250000,
교습소,동부,홍익아뜰리에미술교습소,"대전광역시 대덕구 동춘당로126번길 2 , 402호 일부(403호) (송촌동)",정영숙,,미술,중등입시2,7,1개월 0일,2268,350000,0,0,0,0,0,0,0,350000,
교습소,동부,홍익아뜰리에미술교습소,"대전광역시 대덕구 동춘당로126번길 2 , 402호 일부(403호) (송촌동)",정영숙,,미술,중등입시3,7,1개월 0일,3024,450000,0,0,0,0,0,0,0,450000,
교습소,동부,해법선비2단지영어교습소,"대전광역시 대덕구 동춘당로114번길 47 , 선비마을아파트2단지상가 206호 (송촌동, 선비마을2단지아파트)",마영순,,보습,초등부,6,1개월 0일,1260,160000,0,0,0,0,0,0,0,160000,
교습소,동부,해법선비2단지영어교습소,"대전광역시 대덕구 동춘당로114번길 47 , 선비마을아파트2단지상가 206호 (송촌동, 선비마을2단지아파트)",마영순,,보습,중등부,6,1개월 0일,1260,190000,0,0,0,0,0,0,0,190000,
교습소,동부,에스티(ST)수학교습소,"대전광역시 중구 계백로1615번길 34 , 202호 (유천동, 현대아파트상가)",김승태,,보습,"고등수학(고1,2)",4,1개월 0일,1260,240000,0,0,0,0,0,0,0,240000,
교습소,동부,에스티(ST)수학교습소,"대전광역시 중구 계백로1615번길 34 , 202호 (유천동, 현대아파트상가)",김승태,,보습,중등수학,4,1개월 0일,1260,200000,0,0,0,0,0,0,0,200000,
교습소,동부,갈루아수학교습소,"대전광역시 대덕구 대전로1177번길 63 , 2층 (오정동)",노형철,,보습,초등수학,7,1개월 0일,1260,120000,0,0,0,0,0,0,0,120000,
교습소,동부,갈루아수학교습소,"대전광역시 대덕구 대전로1177번길 63 , 2층 (오정동)",노형철,,보습,중등수학,7,1개월 0일,1134,150000,0,0,0,0,0,0,0,150000,
교습소,동부,갈루아수학교습소,"대전광역시 대덕구 대전로1177번길 63 , 2층 (오정동)",노형철,,보습,고등수학,7,1개월 0일,1134,200000,0,0,0,0,0,0,0,200000,
교습소,동부,이씨티(ECT)영어교습소,"대전광역시 대덕구 대전로1364번길 2 , 202호 (읍내동)",하태훈,,보습,초등영어,4,1개월 0일,1260,110000,0,0,0,0,0,0,0,110000,
교습소,동부,이씨티(ECT)영어교습소,"대전광역시 대덕구 대전로1364번길 2 , 202호 (읍내동)",하태훈,,보습,중등영어,4,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,아트앤하트센트럴파크미술교습소,"대전광역시 중구 계룡로918번길 28 , 2층 (문화동)",김정남,042-226-2137,미술,미술1회,4,1개월 0일,546,80000,0,0,0,0,0,0,0,80000,
교습소,동부,아트앤하트센트럴파크미술교습소,"대전광역시 중구 계룡로918번길 28 , 2층 (문화동)",김정남,042-226-2137,미술,미술1회2,4,1개월 0일,630,90000,0,0,0,0,0,0,0,90000,
교습소,동부,아트앤하트센트럴파크미술교습소,"대전광역시 중구 계룡로918번길 28 , 2층 (문화동)",김정남,042-226-2137,미술,미술2회,4,1개월 0일,756,110000,0,0,0,0,0,0,0,110000,
교습소,동부,송오브마림바음악교습소,"대전광역시 중구 계룡로 922 , 210호 (문화동, 하우스토리2차)",송정미,,음악,마림바초급,1,1개월 0일,1260,180000,0,0,0,0,0,0,0,180000,
교습소,동부,송오브마림바음악교습소,"대전광역시 중구 계룡로 922 , 210호 (문화동, 하우스토리2차)",송정미,,음악,마림바중급,1,1개월 0일,1260,180000,0,0,0,0,0,0,0,180000,
교습소,동부,송오브마림바음악교습소,"대전광역시 중구 계룡로 922 , 210호 (문화동, 하우스토리2차)",송정미,,음악,마림바고급(입시),1,1개월 0일,1260,250000,0,0,0,0,0,0,0,250000,
교습소,동부,선비1단지해법영어교습소,"대전광역시 대덕구 계족로690번길 21 , 203,204호 (법동, 선비마을1단지아파트상가)",이은희,042-624-5421,보습,초등영어A,9,1개월 0일,1000,160000,0,0,0,0,0,0,0,160000,
교습소,동부,선비1단지해법영어교습소,"대전광역시 대덕구 계족로690번길 21 , 203,204호 (법동, 선비마을1단지아파트상가)",이은희,042-624-5421,보습,초등영어B,9,1개월 0일,1200,170000,0,0,0,0,0,0,0,170000,
교습소,동부,선비1단지해법영어교습소,"대전광역시 대덕구 계족로690번길 21 , 203,204호 (법동, 선비마을1단지아파트상가)",이은희,042-624-5421,보습,초등영어C,9,1개월 0일,1600,200000,0,0,0,0,0,0,0,200000,
교습소,동부,선비1단지해법영어교습소,"대전광역시 대덕구 계족로690번길 21 , 203,204호 (법동, 선비마을1단지아파트상가)",이은희,042-624-5421,보습,중등영어A,9,1개월 0일,1134,210000,0,0,0,0,0,0,0,210000,
교습소,동부,선비1단지해법영어교습소,"대전광역시 대덕구 계족로690번길 21 , 203,204호 (법동, 선비마을1단지아파트상가)",이은희,042-624-5421,보습,중등영어B,9,1개월 0일,1638,260000,0,0,0,0,0,0,0,260000,
교습소,동부,선비1단지해법영어교습소,"대전광역시 대덕구 계족로690번길 21 , 203,204호 (법동, 선비마을1단지아파트상가)",이은희,042-624-5421,보습,고등영어A,9,1개월 0일,1260,250000,0,0,0,0,0,0,0,250000,
교습소,동부,선비1단지해법영어교습소,"대전광역시 대덕구 계족로690번길 21 , 203,204호 (법동, 선비마을1단지아파트상가)",이은희,042-624-5421,보습,고등영어B,9,1개월 0일,1560,300000,0,0,0,0,0,0,0,300000,
교습소,동부,가양영어교습소,"대전광역시 동구 동대전로256번길 40 , 1층 (가양동)",변정애,,보습,초등영어,5,1개월 0일,1260,140000,0,0,0,0,0,0,0,140000,
교습소,동부,가양영어교습소,"대전광역시 동구 동대전로256번길 40 , 1층 (가양동)",변정애,,보습,중등영어,5,1개월 0일,1890,180000,0,0,0,0,0,0,0,180000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),워드프로세서,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),컴퓨터활용능력,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),정보처리.정보기기,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),ITQ,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),GTQ,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),ERP,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),MOS,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),그래픽,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),OA과정,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,미래컴퓨터교습소,"대전광역시 동구 태전로 82 , 2층 (삼성동)",황외구,,컴퓨터(소),문서실무사,9,1개월 0일,1260,150000,0,0,0,0,0,0,0,150000,
교습소,동부,케이제이기타음악교습소,"대전광역시 동구 흥룡로71번길 91 , 1층 일부 (가양동)",권영원,,음악,기타,5,1개월 0일,1050,150000,0,0,0,0,0,0,0,150000,
교습소,동부,케이제이기타음악교습소,"대전광역시 동구 흥룡로71번길 91 , 1층 일부 (가양동)",권영원,,음악,우쿨렐레,5,1개월 0일,1050,150000,0,0,0,0,0,0,0,150000,
교습소,동부,뮤직엘피아노음악교습소,"대전광역시 대덕구 석봉북로9번길 21 , 1층 일부 (석봉동)",조아라,,음악,초등 주5회,5,1개월 0일,1260,120000,0,0,0,0,0,0,0,120000,
교습소,동부,뮤직엘피아노음악교습소,"대전광역시 대덕구 석봉북로9번길 21 , 1층 일부 (석봉동)",조아라,,음악,중등,5,1개월 0일,1260,180000,0,0,0,0,0,0,0,180000,
교습소,동부,뮤직엘피아노음악교습소,"대전광역시 대덕구 석봉북로9번길 21 , 1층 일부 (석봉동)",조아라,,음악,고등(입시),5,1개월 0일,2016,300000,0,0,0,0,0,0,0,300000,
교습소,동부,뮤직엘피아노음악교습소,"대전광역시 대덕구 석봉북로9번길 21 , 1층 일부 (석봉동)",조아라,,음악,초등 주3회,5,1개월 0일,882,110000,0,0,0,0,0,0,0,110000,
교습소,동부,뮤직엘피아노음악교습소,"대전광역시 대덕구 석봉북로9번길 21 , 1층 일부 (석봉동)",조아라,,음악,초등주2회,5,1개월 0일,672,100000,0,0,0,0,0,0,0,100000,
교습소,동부,연필꽃논술교습소,"대전광역시 대덕구 계족산로43번길 63 , 1층 일부 (중리동)",임소향,,보습·논술,논술중등반,4,1개월 0일,360,60000,0,0,0,0,0,0,0,60000,
교습소,동부,연필꽃논술교습소,"대전광역시 대덕구 계족산로43번길 63 , 1층 일부 (중리동)",임소향,,보습·논술,논술초등반,4,1개월 0일,400,60000,0,0,0,0,0,0,0,60000,
교습소,동부,홍쌤피아노교습소,"대전광역시 동구 옥천로176번길 15-4 , 동진프라자7층 (판암동)",홍성희,,음악,바이엘,5,1개월 0일,1260,90000,0,0,0,0,0,0,0,90000,
교습소,동부,홍쌤피아노교습소,"대전광역시 동구 옥천로176번길 15-4 , 동진프라자7층 (판암동)",홍성희,,음악,체르니100,5,1개월 0일,1260,100000,0,0,0,0,0,0,0,100000,
교습소,동부,홍쌤피아노교습소,"대전광역시 동구 옥천로176번길 15-4 , 동진프라자7층 (판암동)",홍성희,,음악,체르니30,5,1개월 0일,1260,110000,0,0,0,0,0,0,0,110000,
교습소,동부,홍쌤피아노교습소,"대전광역시 동구 옥천로176번길 15-4 , 동진프라자7층 (판암동)",홍성희,,음악,체르니40,5,1개월 0일,1260,120000,0,0,0,0,0,0,0,120000,
교습소,동부,엠플러스수학교습소,"대전광역시 중구 동서대로 1388 , 상가동120호 (목동, 금호 한사랑 아파트)",강현진,,보습,초등종합(5일),7,1개월 0일,1260,190000,0,0,0,0,0,0,0,190000,
교습소,동부,엠플러스수학교습소,"대전광역시 중구 동서대로 1388 , 상가동120호 (목동, 금호 한사랑 아파트)",강현진,,보습,초등종합(3일0,7,1개월 0일,1134,150000,0,0,0,0,0,0,0,150000,
